	pressure	temperature	e-	H2	H	H+	H-	H2-	H2+	H3+	He	H2O	CH4	CO	NH3	N2	PH3	H2S	TiO	VO	Fe	FeH	CrH	Na	K	Rb	Cs	CO2	HCN	C2H2	C2H4	C2H6	SiO	MgH	OCS	Li	LiOH	LiH	LiCl	LiF
27	0.094220893638937	220.48031933819885	4.5022572601804244e-38	0.8368468526295416	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	0.1625212613724252	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.540854353801043e-05	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38	4.5022572601804244e-38
28	0.1119840860868025	227.49966832020996	4.5008117262081765e-38	0.8363090396901434	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	0.162469533151	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5399741056229133e-05	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38	4.5008117262081765e-38
29	0.1330961218087411	234.68229854168916	4.5003254276463614e-38	0.8360635055013863	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	0.1624522034275187	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5396762749397116e-05	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38	4.5003254276463614e-38
30	0.1581883485372743	241.91011897390638	4.499999999999941e-38	0.8358992672290442	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5394999999999966e-05	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	5.427106535341552e-10	2.4618355514712666e-08	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38
31	0.18801114016612	249.21251395394705	4.500000000000069e-38	0.8358992672290442	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	5.427106535341552e-10	2.4618355514712666e-08	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38
32	0.2234563364079573	256.6159043507089	4.5000000000000053e-38	0.8358992672290442	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
33	0.2655839129359431	264.1940459291792	4.5000000000000053e-38	0.8358992672290442	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
34	0.3156536795698353	272.3172606820998	4.500000000000069e-38	0.8358992672290442	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5394999999999966e-05	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	5.427106535341552e-10	2.4618355514712666e-08	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38
35	0.375162954429427	280.8449163489726	4.500000000000069e-38	0.8358992672290442	5.322108316766358e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	0.16244000000000006	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5395000000000054e-05	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	5.427106535341552e-10	2.4618355514712666e-08	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	1.0114669245218404e-37	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38
36	0.4458913406871198	289.74356787265407	4.5000000000000053e-38	0.8358992672290442	2.698851195174811e-37	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16243999999999997	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	7.051924429825603e-37	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
37	0.5299539449520928	299.1743114628859	4.5000000000000053e-38	0.8358992672290442	4.1439007599020335e-36	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	6.327592382423769e-36	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
38	0.6298646287624552	309.3306672372204	4.499999999999941e-38	0.8358992672290442	6.757376946133304e-35	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	0.16243999999999997	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	5.427106535341552e-10	2.4618355514712666e-08	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	5.925650366912591e-35	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38
39	0.7486111846981891	320.4780469408942	4.5000000000000053e-38	0.8358992672290442	1.183910955601924e-33	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.959175533964438e-34	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
40	0.8897446852291501	332.963910572165	4.5000000000000053e-38	0.8358992672290442	2.3405509783907895e-32	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	6.737557706491657e-33	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
41	1.0574856762428426	347.2999571540692	4.500000000000069e-38	0.8358992672290442	5.561420344946748e-31	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	5.427106535341552e-10	2.4618355514712666e-08	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	9.074531780292052e-32	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38
42	1.256850390930713	364.0131306175647	4.500000000000069e-38	0.8358992672290442	1.6431606993065372e-29	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5395000000000054e-05	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	5.427106535341552e-10	2.4618355514712666e-08	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	1.5109025522419117e-30	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38
43	1.4938007584132298	383.3409216317573	4.5000000000000053e-38	0.8358992672290442	5.737635695615178e-28	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	2.959476167094266e-29	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
44	1.775422693056993	403.67082453119986	4.500000000000069e-38	0.835899268705403	1.6642420299648644e-26	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	0.16244000000000006	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	5.427106535341552e-10	2.4618355514712666e-08	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.963250882553145e-28	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38	4.500000000000069e-38
45	2.1101379961609155	425.0564403371145	4.5000000000000053e-38	0.8358992736806558	4.051161444050704e-25	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	7.191392819507512e-27	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
46	2.507956206854152	447.5597695071899	4.499999999999941e-38	0.8358992793687777	8.363662321914553e-24	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	5.427106535341552e-10	2.4618355514712666e-08	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	9.098226720465821e-26	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38	4.499999999999941e-38
47	2.980773933715098	471.238574822525	4.5000000000000053e-38	0.8358993031542411	1.4763231799144126e-22	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	0.16243999999999997	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	5.427106535341552e-10	2.4618355514712666e-08	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	1.0089946392862313e-24	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38	4.5000000000000053e-38
48	3.5427306185143794	496.15747867240106	4.500511706997325e-38	0.8358993752160979	2.247391370592247e-21	4.500511706997325e-38	4.500511706997325e-38	4.500511706997325e-38	4.500511706997325e-38	4.500511706997325e-38	0.16243999999999997	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.539500000000001e-05	4.5000000000000053e-38	4.5000000000000053e-38	6.896590296371202e-37	4.500511706997325e-38	4.500511706997325e-38	1.9067438510688616e-23	9.602724402314048e-31	4.831112410876264e-30	2.640608892490968e-30	5.427106535341552e-10	2.4618355514712666e-08	3.635695686934339e-36	2.978024933516378e-25	3.581654100850352e-18	4.500511706997325e-38	4.500511706997325e-38	9.877178917886418e-24	2.8466669637603306e-36	1.1032519386604378e-27	8.627365288934749e-36	6.609807965775221e-21	3.95478345003377e-24
49	4.210631371066896	522.3807579615063	9.382276475576294e-37	0.8358995719211548	2.972749838516499e-20	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5396546097094115e-05	4.499999999999941e-38	4.499999999999941e-38	6.694030159566688e-35	4.5005999999999837e-38	4.5005999999999837e-38	9.245645071461716e-20	1.165211789422049e-27	7.024517548405837e-27	3.550768158029738e-27	5.427106535341552e-10	2.4618355514712666e-08	3.033830503360398e-34	3.4831752114102888e-22	1.9616148109186076e-14	4.5005999999999837e-38	4.5005999999999837e-38	8.586570657028524e-23	7.929170913748762e-34	2.2845850486440355e-24	2.5550893196588428e-33	5.96830213127808e-17	1.4339238846928544e-20
50	5.004449519915064	549.9746193343942	1.5247730424314533e-34	0.8359000343222299	3.4409603773191456e-19	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5398148410036013e-05	4.5000000000000053e-38	4.5000000000000053e-38	6.794023796223452e-33	1.1495577374844084e-37	1.4788299581157067e-36	1.8854257013699443e-18	1.3439075326147535e-25	7.259730637575682e-25	3.7775634514463537e-25	5.427106535341552e-10	2.4618355514712666e-08	1.951056039805461e-32	3.2628688024408928e-21	4.3247106234279114e-14	4.5005999999999837e-38	4.5005999999999837e-38	6.665033783792829e-22	2.010571411177286e-31	1.1885285590401097e-22	5.537996032088399e-31	7.6945706021579795e-16	2.8636658032007532e-19
51	5.947923907438209	579.0095349068213	2.2987179678820818e-32	0.8359012267587334	3.509977708027204e-18	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	4.5005999999999837e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5402534154297998e-05	4.500000000000069e-38	4.500000000000069e-38	5.396944165662528e-31	1.4156678567781768e-35	1.6309551408613608e-34	3.251251275703483e-17	1.2652201819866724e-23	6.157878186251171e-23	2.884232492150839e-23	5.427106535341552e-10	2.4618355514712666e-08	1.0135927049420967e-30	2.728784975443568e-20	9.202863802941322e-14	7.360396014176738e-38	4.5005999999999837e-38	4.6504855844607644e-21	3.781302202352477e-29	5.005882251949251e-21	9.004796446102757e-29	8.116007146374352e-15	4.844875808892023e-18
52	7.0692687912806615	609.5550812657016	1.860934211838597e-30	0.8359045294769014	3.174764955456905e-17	4.500594129611376e-38	4.777797138991477e-38	4.500594129611376e-38	4.500594129611376e-38	4.500594129611376e-38	0.16243999999999997	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5408231861418992e-05	4.5000000000000053e-38	4.5000000000000053e-38	3.394267105585751e-29	1.3603390269374162e-33	1.4066064962650158e-32	4.779204742153287e-16	1.0163096905853541e-21	4.4798403657297996e-21	7.14654220842877e-22	5.427106535341552e-10	2.4618355514712666e-08	4.2945714059092336e-29	2.0480584023325594e-19	1.8932242287331277e-13	4.3734998674408286e-36	4.500594129611376e-38	2.930013946067729e-20	5.349865207794715e-27	1.7240579967582296e-19	1.1135750974803468e-26	6.82999979930562e-14	6.998656347014266e-17
53	8.402017581441942	641.6848325481659	9.488152194410008e-29	0.835907375457161	2.5597945492931626e-16	4.5005877870954133e-38	5.096507358039891e-38	4.5005877870954133e-38	4.5005877870954133e-38	4.5005877870954133e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5415123325573064e-05	4.5000000000000053e-38	4.5000000000000053e-38	1.7104892084869677e-27	1.0296637977405045e-31	9.60264737023869e-31	6.045861717077912e-15	6.880625708135156e-20	2.7607234014125794e-19	7.86180834487736e-21	5.427106535341552e-10	2.4618355514712666e-08	1.4927502266447733e-27	1.3834617733729768e-18	3.766813268188132e-13	1.0216298598217259e-33	4.5005877870954133e-38	1.6687004834582693e-19	5.782162666785785e-25	4.906281864564142e-18	1.0632786493826659e-24	4.745084421221825e-13	8.711460186070254e-16
54	9.98602564467928	675.4733683298256	5.1855916427011526e-27	0.8359133232207094	1.851342439008218e-15	4.500599945172718e-38	2.739079233147437e-36	4.500599945172718e-38	4.500599945172718e-38	4.500599945172718e-38	0.16243999386748997	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5421813326340124e-05	4.500316769795612e-38	1.8597104368339196e-37	6.973067908340817e-26	6.204889578161756e-30	5.243258344560685e-29	6.619467415948986e-14	4.102818129210678e-18	9.876399991109113e-18	8.486505794971967e-20	5.427106535341552e-10	2.4618355514712666e-08	4.308582533902574e-26	8.467582130914552e-18	7.267519629834248e-13	1.7732842884867584e-31	4.071738754407043e-37	8.656567001865179e-19	4.8274863050304546e-23	1.1630953164570875e-16	7.922414590960506e-23	2.6404234613506133e-12	9.395108841596055e-15
55	11.868662164722371	710.991261591535	2.501999015034725e-25	0.8359240908373107	1.2062340091852603e-14	4.50058042722955e-38	4.42008702933228e-34	4.50058042722955e-38	4.50058042722955e-38	4.50058042722955e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.5427683746958895e-05	4.5005999999999837e-38	2.9317367097860527e-36	2.3237962110713226e-24	3.010528572915411e-28	2.3157409302958805e-27	6.326009216552806e-13	2.07750453646329e-16	2.0991166301487962e-16	8.608131416932139e-19	5.427106535341552e-10	2.4618355514712666e-08	1.0369249156580985e-24	4.70492654196075e-17	1.359655240236251e-12	2.3251399869367964e-29	1.34561783880606e-35	4.0900378695856335e-18	3.155308567342917e-21	2.3176669800304076e-15	4.667036252925752e-21	1.2445699422312913e-11	8.8515643894136e-14
56	14.106226700445896	748.3217598205123	9.294462028245993e-24	0.8359329302711831	7.12024367545262e-14	4.50053347135215e-38	5.490039291686652e-32	4.50053347135215e-38	4.50053347135215e-38	4.50053347135215e-38	0.16244	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.543185243275238e-05	4.5005999999999837e-38	4.843077160669114e-34	6.391701536520864e-23	1.18860298345904e-26	8.359138010458278e-26	5.3093839193954155e-12	8.953502996976132e-15	1.826650989452508e-15	8.189186696526183e-18	5.427106535341552e-10	2.4618355514712666e-08	2.102630289307862e-23	2.386816125019836e-16	2.471666635205144e-12	2.332988340129033e-27	2.08945229594754e-33	1.7707481989696012e-17	1.6331100556141515e-19	3.9138980553529174e-14	2.1974602704993745e-19	5.031184471517249e-11	7.328801837737992e-13
57	16.765632803655368	787.5240183057045	3.842479365623904e-22	0.835954879519539	3.824521177795876e-13	4.500547035973954e-38	7.119161986789389e-30	5.894836397149435e-37	4.500547035973954e-38	4.500547035973954e-38	0.16243999999999997	0.0007968099530601953	0.00043551384919412697	2.7294409363845397e-05	4.6213734219040024e-05	4.230012214078494e-05	4.32154500995388e-07	2.54342345427061e-05	6.511679111954877e-36	6.02373832607187e-32	1.4598385548561457e-21	3.845473115192397e-25	2.4840846442579118e-24	3.9277741881777067e-11	3.24020480681252e-13	1.433421701920724e-14	7.194557083375673e-17	5.427106535341552e-10	2.4618355514712666e-08	3.6208726484215243e-22	1.1103214333838295e-15	4.3735508393550504e-12	1.805912436076046e-25	2.4680665719472225e-31	7.060437906815e-17	6.7273482893053254e-18	5.617914520306741e-13	8.309263618343832e-18	1.7792748570493688e-10	5.351160382165057e-12
