  1      0.0001782      466.10    0.52766E+02    0.52766E+02    0.23616E+01
  2      0.0002249      470.81    0.51867E+02    0.52767E+02    0.23616E+01
  3      0.0002838      476.25    0.52318E+02    0.52767E+02    0.23616E+01
  4      0.0003581      482.13    0.54851E+02    0.52767E+02    0.23616E+01
  5      0.0004519      488.50    0.56046E+02    0.52768E+02    0.23616E+01
  6      0.0005703      495.40    0.59520E+02    0.52768E+02    0.23616E+01
  7      0.0007196      503.06    0.54101E+02    0.52769E+02    0.23616E+01
  8      0.0009081      511.31    0.47737E+02    0.52769E+02    0.23616E+01
  9      0.0011459      519.54    0.50600E+02    0.52770E+02    0.23616E+01
 10      0.0014461      527.56    0.52714E+02    0.52771E+02    0.23616E+01
 11      0.0018248      535.38    0.55544E+02    0.52773E+02    0.23616E+01
 12      0.0023028      543.06    0.58457E+02    0.52775E+02    0.23616E+01
 13      0.0029059      550.73    0.63290E+02    0.52777E+02    0.23616E+01
 14      0.0036670      558.47    0.72142E+02    0.52780E+02    0.23616E+01
 15      0.0046274      566.42    0.77976E+02    0.52785E+02    0.23616E+01
 16      0.0058393      574.63    0.86381E+02    0.52791E+02    0.23616E+01
 17      0.0073687      583.08    0.11038E+03    0.52798E+02    0.23616E+01
 18      0.0092987      591.88    0.12655E+03    0.52809E+02    0.23616E+01
 19      0.0117341      601.11    0.17436E+03    0.52823E+02    0.23616E+01
 20      0.0148074      610.97    0.20810E+03    0.52841E+02    0.23616E+01
 21      0.0186856      621.51    0.28665E+03    0.52867E+02    0.23616E+01
 22      0.0235796      632.82    0.39040E+03    0.52903E+02    0.23616E+01
 23      0.0297554      645.16    0.46152E+03    0.52954E+02    0.23616E+01
 24      0.0375486      658.87    0.62148E+03    0.53034E+02    0.23616E+01
 25      0.0473830      674.61    0.60106E+03    0.53160E+02    0.23616E+01
 26      0.0597932      692.86    0.82693E+03    0.53369E+02    0.23616E+01
 27      0.0754537      714.29    0.45098E+03    0.53726E+02    0.23616E+01
 28      0.0952159      739.55    0.49896E+03    0.54353E+02    0.23616E+01
 29      0.1201540      769.37    0.88920E+02    0.55455E+02    0.23615E+01
 30      0.1516236      804.40    0.23130E+03    0.57405E+02    0.23615E+01
 31      0.1913356      845.19    0.34073E+04    0.60860E+02    0.23611E+01
 32      0.2414485      893.85    0.13512E+05    0.66819E+02    0.23613E+01
 33      0.3046865      952.29    0.44001E+05    0.77474E+02    0.23603E+01
 34      0.3844874     1022.40    0.57542E+05    0.96559E+02    0.23594E+01
 35      0.4851889     1101.66    0.37510E+05    0.14187E+03    0.23591E+01
 36      0.6122653     1192.37    0.12855E+05    0.26393E+03    0.23591E+01
 37      0.7726245     1288.06   -0.84572E+04    0.59672E+03    0.23594E+01
 38      0.9749835     1384.70   -0.12333E+05    0.16444E+03    0.23595E+01
 39      1.2303430     1485.94   -0.11137E+05    0.61587E+04    0.23595E+01
 40      1.5525830     1596.40    0.30355E+05    0.17972E+05    0.23597E+01
 41      1.9592220     1713.87   -0.19375E+06   -0.55100E+06    0.23606E+01
 42      2.4723640     1822.12   -0.19439E+06    0.75926E+04    0.23616E+01
 43      3.1199040     1983.60    0.79327E+05   -0.26776E+04    0.23629E+01
 44      3.9370420     2051.45    0.68873E+06   -0.97061E+03    0.23623E+01
 45      4.9681970     2075.70    0.31959E+06   -0.33417E+03    0.23622E+01
 46      6.2694240     2094.10    0.12841E+06   -0.12929E+03    0.23622E+01
 47      7.9114560     2113.44    0.53627E+05   -0.54313E+02    0.23623E+01
 48      9.9835550     2138.56    0.41765E+05   -0.22931E+02    0.23626E+01
 49     12.5983600     2173.53    0.16399E+05   -0.64725E+01    0.23624E+01
 50     15.8980100     2221.24   -0.47838E+06    0.90614E+01    0.23620E+01
 51     20.0618800     2280.57    0.11267E+08    0.22988E+08    0.23617E+01
 52     25.3163100     2410.08    0.17002E+08    0.97404E+07    0.23600E+01
 53     31.9469400     2541.97    0.38602E+07   -0.20235E+07    0.23576E+01
 54     40.3142000     2676.17   -0.67247E+07   -0.11420E+08    0.23533E+01
 55     50.8729400     2811.20   -0.14947E+08   -0.18473E+08    0.23496E+01
 56     64.1971300     2947.66   -0.21196E+08   -0.23918E+08    0.23430E+01
 57     81.0110800     3084.61   -0.25914E+08   -0.27911E+08    0.23353E+01
 58    102.2288000     3222.38   -0.29341E+08   -0.30771E+08    0.23309E+01
 59    129.0036000     3361.47   -0.31775E+08   -0.32780E+08    0.23184E+01
 60    162.7911000     3502.16   -0.33486E+08   -0.34192E+08    0.23109E+01
 61    205.4280000     3644.61   -0.34192E+08   -0.37192E+08    0.22964E+01
