  1      0.0001782      364.86    0.25824E+04    0.25824E+04    0.23615E+01
  2      0.0002249      368.01    0.25826E+04    0.25824E+04    0.23615E+01
  3      0.0002838      371.68    0.25827E+04    0.25824E+04    0.23616E+01
  4      0.0003581      375.87    0.25825E+04    0.25824E+04    0.23616E+01
  5      0.0004519      380.47    0.25830E+04    0.25824E+04    0.23615E+01
  6      0.0005703      385.39    0.25837E+04    0.25824E+04    0.23615E+01
  7      0.0007196      390.66    0.25846E+04    0.25825E+04    0.23615E+01
  8      0.0009081      396.33    0.25868E+04    0.25825E+04    0.23616E+01
  9      0.0011459      402.77    0.25807E+04    0.25825E+04    0.23616E+01
 10      0.0014461      409.66    0.25825E+04    0.25825E+04    0.23615E+01
 11      0.0018248      416.61    0.25839E+04    0.25825E+04    0.23615E+01
 12      0.0023028      423.60    0.25857E+04    0.25826E+04    0.23616E+01
 13      0.0029059      430.64    0.25871E+04    0.25826E+04    0.23616E+01
 14      0.0036670      437.76    0.25907E+04    0.25827E+04    0.23615E+01
 15      0.0046274      445.02    0.25962E+04    0.25827E+04    0.23615E+01
 16      0.0058393      452.50    0.26001E+04    0.25828E+04    0.23616E+01
 17      0.0073687      460.20    0.26076E+04    0.25829E+04    0.23616E+01
 18      0.0092987      468.06    0.26194E+04    0.25831E+04    0.23616E+01
 19      0.0117341      476.09    0.26325E+04    0.25833E+04    0.23616E+01
 20      0.0148074      484.49    0.26590E+04    0.25836E+04    0.23615E+01
 21      0.0186856      493.31    0.27021E+04    0.25839E+04    0.23616E+01
 22      0.0235796      502.73    0.27319E+04    0.25844E+04    0.23616E+01
 23      0.0297554      513.05    0.27472E+04    0.25850E+04    0.23616E+01
 24      0.0375486      524.37    0.27650E+04    0.25859E+04    0.23614E+01
 25      0.0473830      536.69    0.28799E+04    0.25869E+04    0.23614E+01
 26      0.0597932      550.07    0.30244E+04    0.25884E+04    0.23614E+01
 27      0.0754537      564.70    0.32741E+04    0.25903E+04    0.23615E+01
 28      0.0952159      580.90    0.32864E+04    0.25929E+04    0.23616E+01
 29      0.1201540      599.04    0.32456E+04    0.25963E+04    0.23615E+01
 30      0.1516236      619.09    0.36417E+04    0.26010E+04    0.23615E+01
 31      0.1913356      641.22    0.39846E+04    0.26073E+04    0.23615E+01
 32      0.2414485      665.79    0.42866E+04    0.26161E+04    0.23616E+01
 33      0.3046865      693.38    0.45704E+04    0.26287E+04    0.23616E+01
 34      0.3844874      724.16    0.45382E+04    0.26480E+04    0.23616E+01
 35      0.4851889      758.85    0.35379E+04    0.26791E+04    0.23615E+01
 36      0.6122653      798.13    0.50718E+03    0.27337E+04    0.23616E+01
 37      0.7726245      842.82   -0.11016E+05    0.28406E+04    0.23615E+01
 38      0.9749835      893.44   -0.36845E+05    0.30552E+04    0.23616E+01
 39      1.2303430      945.99    0.92952E+05    0.33517E+04    0.23614E+01
 40      1.5525830      997.35    0.11310E+06    0.36601E+04    0.23615E+01
 41      1.9592220     1052.19    0.24826E+05    0.41102E+04    0.23608E+01
 42      2.4723640     1115.80    0.19567E+06    0.28157E+06    0.23607E+01
 43      3.1199040     1192.50    0.25370E+06    0.99364E+05    0.23609E+01
 44      3.9370420     1273.65    0.47904E+05   -0.45966E+05    0.23593E+01
 45      4.9681970     1359.43   -0.20204E+06   -0.43910E+06    0.23588E+01
 46      6.2694240     1449.93   -0.98117E+06   -0.17838E+07    0.23590E+01
 47      7.9114560     1545.29   -0.28857E+07   -0.43733E+07    0.23595E+01
 48      9.9835550     1645.64   -0.61132E+07   -0.76636E+07    0.23598E+01
 49     12.5983600     1751.03   -0.59372E+07   -0.39363E+07    0.23600E+01
 50     15.8980100     1861.57   -0.24233E+07   -0.11559E+07    0.23608E+01
 51     20.0618800     1977.11   -0.28606E+07   -0.49591E+07    0.23615E+01
 52     25.3163100     2097.75   -0.75153E+07   -0.10221E+08    0.23623E+01
 53     31.9469400     2222.80   -0.93319E+07   -0.84051E+07    0.23626E+01
 54     40.3142000     2352.40   -0.11143E+08   -0.13981E+08    0.23615E+01
 55     50.8729400     2485.24   -0.16632E+08   -0.19285E+08    0.23598E+01
 56     64.1971300     2621.52   -0.21584E+08   -0.23883E+08    0.23575E+01
 57     81.0110800     2759.83   -0.25668E+08   -0.27454E+08    0.23544E+01
 58    102.2288000     2900.25   -0.28819E+08   -0.30184E+08    0.23504E+01
 59    129.0036000     3042.31   -0.31197E+08   -0.32209E+08    0.23446E+01
 60    162.7911000     3185.78   -0.32956E+08   -0.33703E+08    0.23377E+01
 61    205.4280000     3331.06   -0.33703E+08   -0.37192E+08    0.23298E+01
