  1      0.0001782      340.99    0.65742E+03    0.65742E+03    0.23616E+01
  2      0.0002249      343.80    0.65763E+03    0.65742E+03    0.23616E+01
  3      0.0002838      347.06    0.65785E+03    0.65742E+03    0.23617E+01
  4      0.0003581      350.89    0.65767E+03    0.65742E+03    0.23616E+01
  5      0.0004519      355.27    0.65771E+03    0.65742E+03    0.23615E+01
  6      0.0005703      360.10    0.65784E+03    0.65742E+03    0.23615E+01
  7      0.0007196      365.35    0.65806E+03    0.65743E+03    0.23615E+01
  8      0.0009081      370.96    0.65840E+03    0.65743E+03    0.23616E+01
  9      0.0011459      376.90    0.65927E+03    0.65743E+03    0.23617E+01
 10      0.0014461      383.05    0.66076E+03    0.65743E+03    0.23615E+01
 11      0.0018248      389.51    0.66191E+03    0.65744E+03    0.23615E+01
 12      0.0023028      396.31    0.66414E+03    0.65744E+03    0.23616E+01
 13      0.0029059      403.50    0.66018E+03    0.65745E+03    0.23617E+01
 14      0.0036670      410.61    0.66476E+03    0.65746E+03    0.23616E+01
 15      0.0046274      417.64    0.66910E+03    0.65747E+03    0.23615E+01
 16      0.0058393      424.80    0.67371E+03    0.65749E+03    0.23616E+01
 17      0.0073687      432.14    0.68096E+03    0.65751E+03    0.23616E+01
 18      0.0092987      439.61    0.69288E+03    0.65753E+03    0.23616E+01
 19      0.0117341      447.28    0.70123E+03    0.65757E+03    0.23616E+01
 20      0.0148074      455.24    0.71927E+03    0.65761E+03    0.23616E+01
 21      0.0186856      463.55    0.75067E+03    0.65767E+03    0.23616E+01
 22      0.0235796      472.44    0.79775E+03    0.65774E+03    0.23616E+01
 23      0.0297554      482.20    0.81523E+03    0.65783E+03    0.23617E+01
 24      0.0375486      492.93    0.84347E+03    0.65796E+03    0.23616E+01
 25      0.0473830      504.72    0.86217E+03    0.65811E+03    0.23615E+01
 26      0.0597932      517.59    0.98379E+03    0.65831E+03    0.23614E+01
 27      0.0754537      531.63    0.11650E+04    0.65857E+03    0.23614E+01
 28      0.0952159      547.05    0.13345E+04    0.65890E+03    0.23614E+01
 29      0.1201540      564.10    0.13809E+04    0.65933E+03    0.23615E+01
 30      0.1516236      582.94    0.14442E+04    0.65988E+03    0.23615E+01
 31      0.1913356      603.87    0.18342E+04    0.66061E+03    0.23615E+01
 32      0.2414485      627.02    0.24319E+04    0.66153E+03    0.23615E+01
 33      0.3046865      652.71    0.22373E+04    0.66274E+03    0.23616E+01
 34      0.3844874      681.21    0.20364E+04    0.66438E+03    0.23615E+01
 35      0.4851889      712.60    0.27252E+04    0.66668E+03    0.23615E+01
 36      0.6122653      747.21    0.28064E+04    0.67024E+03    0.23615E+01
 37      0.7726245      785.79    0.50296E+04    0.67570E+03    0.23616E+01
 38      0.9749835      828.93   -0.47371E+04    0.68612E+03    0.23616E+01
 39      1.2303430      878.35   -0.36139E+05    0.71137E+03    0.23616E+01
 40      1.5525830      932.69   -0.66228E+05    0.76415E+03    0.23615E+01
 41      1.9592220      985.22    0.22793E+06    0.81271E+03    0.23615E+01
 42      2.4723640     1035.69    0.15984E+05    0.84755E+03    0.23612E+01
 43      3.1199040     1093.55    0.35367E+05    0.89976E+03    0.23615E+01
 44      3.9370420     1156.84    0.30008E+05    0.98619E+03    0.23606E+01
 45      4.9681970     1224.56   -0.10523E+06    0.11489E+04    0.23599E+01
 46      6.2694240     1288.94    0.11564E+07    0.26517E+07    0.23596E+01
 47      7.9114560     1375.56    0.32411E+07    0.35843E+07    0.23596E+01
 48      9.9835550     1466.94    0.32518E+07    0.21796E+07    0.23601E+01
 49     12.5983600     1563.21    0.23700E+06   -0.30876E+07    0.23593E+01
 50     15.8980100     1664.50   -0.69561E+07   -0.10940E+08    0.23593E+01
 51     20.0618800     1770.86   -0.80645E+07   -0.44185E+07    0.23599E+01
 52     25.3163100     1882.45   -0.19239E+07   -0.43103E+06    0.23610E+01
 53     31.9469400     1999.10   -0.45823E+07   -0.10042E+08    0.23614E+01
 54     40.3142000     2120.96   -0.14177E+08   -0.18358E+08    0.23620E+01
 55     50.8729400     2247.42   -0.20182E+08   -0.22013E+08    0.23622E+01
 56     64.1971300     2378.64   -0.23495E+08   -0.24986E+08    0.23617E+01
 57     81.0110800     2513.46   -0.26440E+08   -0.27894E+08    0.23604E+01
 58    102.2288000     2652.26   -0.29093E+08   -0.30292E+08    0.23584E+01
 59    129.0036000     2793.41   -0.31203E+08   -0.32115E+08    0.23559E+01
 60    162.7911000     2937.42   -0.32823E+08   -0.33530E+08    0.23513E+01
 61    205.4280000     3083.35   -0.33530E+08   -0.37192E+08    0.23458E+01
